strategyId,strategyClass,horizonH,productMixEnabled,targetElectricityShare,targetHydrogenShare,targetComputeShare,planningWindowH,plannedMinimumAllocationFactor,activeRatioHours,maxHourlyShareDeviation,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,realizedElectricityInputShare,realizedHydrogenInputShare,realizedComputeInputShare,eCableReceivedMWh,h2ProducedKg,h2PipeDeliveredKg,h2ShipDeliveredKg,h2DeliveredKg,h2InventoryDeltaKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,bessChargeMWh,bessDischargeMWh,bessThroughputMWh,projectGHGKgCO2e,avoidedBaselineGHGKgCO2e,netGHGKgCO2e,proxyProjectGHGKgCO2e,proxyAvoidedGHGKgCO2e,proxyNetGHGKgCO2e,auditPass,allHoursOptimal,runStatus,strictPass,relaxedPass,mainConclusionEligible,mainConclusionStatus,informationBoundary,parameterStatus,forecastMode,meanAbsForecastErrorMW,meanForecastSigmaMW,maxBessReserveShortfallMWh,maxH2ReserveShortfallKg,meanPlanShareChangeL1,maxPlanShareChangeL1,planDeadbandHoldHours,planFallbackHours,reserveConstraintRelaxationHours,reliabilityRelaxationHours,normalStateFloorEnforcedHours,maxNormalBessFloorShortfallMWh,maxNormalH2FloorShortfallKg,reserveTargetFallbackHours,surplusRedispatchHours,surplusRedispatchHydrogenMWh,surplusRedispatchCurtailmentReductionMWh,sensitivityCaseId,sensitivityParameterGroup,sensitivityMethod,scenarioId,extremeEventIncluded,stateCarryRule,h2InventoryMinimumPolicy,h2PowerRatedMW,initialBessEnergyMWh,initialH2InventoryKg,totalCriticalDemandMWh,criticalServiceRate
c5_56_distance_loss_proxy_0p12,C5_56_BOUNDARY_RERUN,8760,0,NaN,NaN,NaN,6,0.8,8319,0.74415664204256,2014114.53319666,1506918.72728887,801668.237877413,344707.991569595,201214.225530665,0.594890112879803,0.255795809695985,0.149314077424212,705468.049332124,6072009.71586392,4395510.56013978,5.91564668087448e-14,4395510.56013978,43796.8431716487,187319.604893246,507195.805907793,2238.65777901897,1391054368.25324,91729185.7747072,-1300592545.37088,12241.1608193466,10987.7976394603,23228.958458807,22719925.7016271,568127461.6849,-545407535.983274,22719925.7016271,490348932.714083,-467629007.012456,1,1,PASS_RELAXED,0,1,0,EXCLUDED_RELAXED_FALLBACK,CAUSAL_KALMAN_PRIOR_POSTERIOR_PREVIOUS_OBSERVATION_AND_EVENT_STATE; 6H_ROLLING_FIRST_HOUR_EXECUTION,[假设值，待企业调研校准],KALMAN_PRIOR_POSTERIOR,41.04668562248,195.155539810934,79,1.87742487870381e-13,0.0637087367885785,0.2,2504,359,312,154,8700,63,1.87742487870381e-13,312,94,2951.78351759411,2951.78351759411,distance_loss_proxy_0p12,cable_loss_fraction,ANNUAL_DISPATCH_RERUN,C5_56_DISTANCE_LOSS_PROXY_0P12,1,PREVIOUS_HOUR_TERMINAL_STATE; NO_EVENT_RESET_OR_INJECTION,PHYSICAL_NONNEGATIVITY_ONLY; NO_OPERATIONAL_FLOOR,30,80,0,186782.64,0.988014636804475
