timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2ProducedKg,h2PipeDeliveredKg,h2ShipDeliveredKg,h2DeliveredKg,h2InventoryDeltaKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,runStatus,strictPass,relaxedPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,forecastMode,priorAvailableMW,posteriorAvailableMW,forecastSigmaMW,planningAvailableMW,forecastErrorMW,planningWindowH,plannedFirstHourAllocatedMW,plannedFirstHourHydrogenMW,plannedWindowHydrogenMWh,plannedMinimumAllocatedInputMW,plannedElectricityShare,plannedHydrogenShare,plannedComputeShare,rawPlannedElectricityShare,rawPlannedHydrogenShare,rawPlannedComputeShare,plannedRatioActive,planHeldByDeadband,planShareChangeL1,eventRiskLevel,riskQuantile,bessReserveTargetSOC,h2ReserveTargetKg,bessReserveShortfallMWh,h2ReserveShortfallKg,reserveMode,planStatus,planFallbackUsed,planFallbackMessage,reserveConstraintRelaxationUsed,reliabilityRelaxationUsed,minimumFeasibleENSMWh,reserveTargetEnforced,reserveTargetFallbackUsed,normalStateFloorEnforced,normalBessFloorShortfallMWh,normalH2FloorShortfallKg,surplusRedispatchUsed,surplusRedispatchHydrogenMWh,surplusRedispatchCurtailmentReductionMWh,surplusRedispatchTriggerMW,mainConclusionEligible,mainConclusionStatus,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pComputeBaseUnservedMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW
0,NORMAL,140.291756304204,140.291756304204,27.9371612235423,60,31.2245950806618,25.7021883256589,1056.89624801832,0,0,0,1056.89624801832,29.1398174519855,0,0,26138.4339241509,66504.9719941482,10392.9604761978,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.234447377162035,0.503517251347219,0.262035371490745,1,KALMAN_PRIOR_POSTERIOR,200,200,357.770876399966,200,-59.7082436957959,6,181.55,100,600,119.161756304204,0.277198594983961,0.550812448361333,0.171988956654706,0.277198594983961,0.550812448361333,0.171988956654706,1,0,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,140.291756304204,140.291756304204,0,0,0,0.5,60,1056.89624801832,0,27.9371612235423,31.2245950806618,0,0,0,134.26,6.03175630420411,0
1,NORMAL,152.518159228209,152.518159228209,2.81895140515603,60,30.5884942701108,2.59343529274355,1056.89624801832,0,0,0,1056.89624801832,28.5465921109482,0,0,20295.7205257326,6749.50005262829,-56040.1402896311,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.0301790867395751,0.642347080216618,0.327473833043807,1,KALMAN_PRIOR_POSTERIOR,143.135006004004,143.135006004004,178.03156488454,143.135006004004,9.38315322420476,6,110.588494270111,80,480,88.4707954160886,0.180179086739575,0.611218987873066,0.208601925387359,0,0.723402561251997,0.276597438748002,1,0,0.194039016488773,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,152.518159228209,152.518159228209,0,37.9807135529419,0,0.725510486720592,60,2113.79249603664,0,2.81895140515603,30.5884942701108,0,0,0,138.964,13.5541592282087,0
2,NORMAL,165.459025817457,165.459025817457,27.2899155361532,60,28.7040343605618,25.106722293261,1056.89624801832,0,0,0,1056.89624801832,26.7883071973859,0,0,24819.7669490756,7008.31738441326,-57125.6849357345,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.235270163318459,0.51726835799131,0.247461478690232,1,KALMAN_PRIOR_POSTERIOR,146.404957766206,149.218584716574,170.143040569478,149.218584716574,16.2404411008828,6,108.704034360562,80,480,86.9632274884494,0.117116406380724,0.654872478537512,0.228011115081764,0,0.735943246914342,0.264056753085658,1,0,0.126125360717702,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,165.459025817457,165.459025817457,0,28.3350759207423,0,0.89375,60,3170.68874405496,0,27.2899155361532,28.7040343605618,0,0,0,144.256,21.2030258174573,0
3,NORMAL,175.487295316613,174.431930657592,22.6765042799372,100,30.6254263776553,20.8623839375422,1761.4937466972,0,0,0,1761.4937466972,28.5818695133202,1.0553646590206,0,24697.9069016702,49653.866726592,-25000.0028314107,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.147920539439169,0.652307505659241,0.19977195490159,1,KALMAN_PRIOR_POSTERIOR,152.75631378329,158.98422454648,170.330447570587,158.98422454648,16.5030707701333,6,137.85422454648,100,600,110.283379637184,0.094478959938094,0.679558496062391,0.225962543999515,0.0524379879732099,0.725403957180024,0.222158054846766,1,0,0.049372035049758,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,1,40,40,41.0553646590206,1,MAIN_CONCLUSION_ELIGIBLE,175.487295316613,174.431930657592,1.0553646590206,0,0,0.89375,100,4932.18249075216,0,22.6765042799372,30.6254263776553,0,0,0,147.784,27.703295316613,0
4,NORMAL,176.672977440479,176.672977440479,26.1521473293054,100,29.3908301111734,24.059975542961,1761.4937466972,0,0,0,1761.4937466972,27.4300437234936,0,0,24889.4159920574,9698.68766224977,-65146.6909861402,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.168134542360249,0.642909128046406,0.188956329593346,1,KALMAN_PRIOR_POSTERIOR,158.439059166621,167.625445589451,170.627778294675,167.625445589451,9.04753185102817,6,146.495445589451,100,600,117.196356471561,0.102276863453558,0.680628299698296,0.217094836848146,0.11675868426799,0.682615077879262,0.200626237852748,1,0,0.0177354143027368,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,176.672977440479,176.672977440479,0,0,0,0.89375,100,6693.67623744936,0,26.1521473293054,29.3908301111734,0,0,0,152.3116,24.3613774404788,0
5,NORMAL,185.022781249829,185.022781249829,34.746438944702,100,29.1463423051274,31.9667238291258,1761.4937466972,0,0,0,1761.4937466972,27.2022525120563,0,0,26673.1399750183,9865.68373843679,-66763.4188929141,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.212007134662852,0.610155000344801,0.177837864992347,1,KALMAN_PRIOR_POSTERIOR,162.085842821392,170.285910430675,170.556538696504,170.285910430675,14.736870819154,6,149.155910430675,100,600,119.32472834454,0.11343317163869,0.677062186926111,0.209504641435199,0.134152029696792,0.670439406063482,0.195408564239726,1,0,0.022312616370264,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,185.022781249829,185.022781249829,0,0,0,0.89375,100,8455.16998414655,0,34.746438944702,29.1463423051274,0,0,0,163.4836,21.5391812498294,0
6,NORMAL,200.580678321577,200.580678321577,49.5712473551757,100,29.8794309664017,45.6055475667616,1761.4937466972,0,0,0,1761.4937466972,27.8868389312393,0,0,30288.7508816425,10176.8416798717,-70067.8718581033,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.276238840771298,0.557256182786888,0.166504976441813,1,KALMAN_PRIOR_POSTERIOR,165.908665892799,176.021194793779,170.513395331865,176.021194793779,24.5594835277989,6,154.891194793779,100,600,123.912955835023,0.130249411732403,0.666055493606935,0.203695094660662,0.161479571906443,0.645614491728465,0.192905936365092,1,0,0.0336324801874273,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,200.580678321577,200.580678321577,0,0,0,0.89375,100,10216.6637308438,0,49.5712473551757,29.8794309664017,0,0,0,181.3588,19.2218783215774,0
7,NORMAL,224.991213716989,208.660157318116,58.265430101473,100,29.2647272166432,53.6041956933552,1761.4937466972,0,0,0,1761.4937466972,27.313515761296,16.3310563988726,0,38354.2683302559,10338.4312598025,-77971.7997267859,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.310698988017349,0.533247566312043,0.156053445670608,1,KALMAN_PRIOR_POSTERIOR,170.861810525481,186.271399101561,170.641097872435,186.271399101561,38.719814615428,6,165.141399101561,100,600,132.113119281249,0.160698988017349,0.644875658315698,0.194425353666953,0.217248201117963,0.605541678489115,0.177210120392922,1,0,0.0608991525698916,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,16.3310563988726,1,MAIN_CONCLUSION_ELIGIBLE,224.991213716989,208.660157318116,16.3310563988726,0,0,0.89375,100,11978.157477541,0,58.265430101473,29.2647272166432,0,0,0,208.1716,16.8196137169888,0
8,NORMAL,244.995306020671,215.491320935652,71.2832174208435,100,23.0781035148082,65.580560027176,1761.4937466972,0,0,0,1761.4937466972,21.5396876736494,29.5039850850196,0,39778.8454466081,10475.0545321532,-79259.7535707874,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.366756189336888,0.514505661510232,0.11873814915288,1,KALMAN_PRIOR_POSTERIOR,177.62798592442,202.357055024475,171.109101840299,202.357055024475,42.6382509961968,6,181.227055024475,100,600,144.98164401958,0.216756189336888,0.61229707481482,0.170946735848293,0.320862420358888,0.551793991170331,0.127343588470781,1,0,0.112114402639077,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,29.5039850850196,1,MAIN_CONCLUSION_ELIGIBLE,244.995306020671,215.491320935652,29.5039850850196,0,0,0.89375,100,13739.6512242382,0,71.2832174208435,23.0781035148082,0,0,0,234.9844,10.0109060206714,0
9,NORMAL,255.284296059127,232.567836537172,89.5315578862051,100,21.9062786509671,82.3690332553087,1761.4937466972,0,0,0,1761.4937466972,20.4462681353011,22.7164595219545,0,45275.9860395617,10816.5848441836,-84415.3638517106,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.42344151525815,0.472952247515167,0.103606237226684,1,KALMAN_PRIOR_POSTERIOR,185.113243712892,217.346123224779,171.960803943805,217.346123224779,37.9381728343478,6,196.216123224779,100,600,156.972898579823,0.27344151525815,0.576367838812962,0.150190645928889,0.378714263397635,0.509642114809511,0.111643621792853,1,0,0.113370651842523,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,22.7164595219545,1,MAIN_CONCLUSION_ELIGIBLE,255.284296059127,232.567836537172,22.7164595219545,0,0,0.89375,100,15501.1449709353,0,89.5315578862051,21.9062786509671,0,0,0,253.9768,1.30749605912667,0
10,NORMAL,261.7972,252.209968912834,108.458783599376,100,22.621185313458,99.7820809114256,1761.4937466972,0,0,0,1761.4937466972,21.113827126825,9.5872310871664,0,51878.4626915257,11209.4274916969,-90624.9978561614,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.469356059331511,0.432750620793624,0.0978933198748654,1,KALMAN_PRIOR_POSTERIOR,192.130348947516,227.086542034549,173.040166430675,227.086542034549,34.7106579654505,6,205.95654203455,100,600,164.76523362764,0.319356059331511,0.544577858300727,0.136066082367762,0.404625926896325,0.485539323063721,0.109834750039954,1,0,0.0918290881467231,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,9.5872310871664,1,MAIN_CONCLUSION_ELIGIBLE,261.7972,252.209968912834,9.5872310871664,0,0,0.89375,100,17262.6387176325,0,108.458783599376,22.621185313458,0,0,0,261.7972,0,0
11,NORMAL,257.47125859082,257.47125859082,113.471739349985,100,22.5095192408349,104.394000201986,1761.4937466972,0,0,0,1761.4937466972,21.0098998872005,0,0,53486.7900163153,11314.6532852566,-92128.0993873913,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.48085064054489,0.423762465702394,0.0953868937527168,1,KALMAN_PRIOR_POSTERIOR,198.463699043196,234.157528531481,173.855471823477,234.157528531481,23.3137300593387,6,213.027528531481,100,600,170.422022825185,0.356300730715766,0.518273622528956,0.125425646755279,0.424912263286524,0.469422898952808,0.105664837760667,1,0,0.0738893427685094,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,257.47125859082,257.47125859082,0,0,0,0.89375,100,19024.1324643297,0,113.471739349985,22.5095192408349,0,0,0,257.3284,0,0.142858590820011
12,NORMAL,241.697415331254,241.697415331254,99.4148053824893,100,20.7926099487645,91.4616209518902,1761.4937466972,0,0,0,1761.4937466972,19.4076490410492,0,0,48030.0080632051,10999.1764200653,-86986.7942994724,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.451459844042679,0.454117314122106,0.0944228418352151,1,KALMAN_PRIOR_POSTERIOR,203.380995672165,234.633101504217,174.267575120601,234.633101504217,7.06431382703636,6,213.143101504217,100,567.646942965416,170.514481203374,0.383243226247355,0.501086781665123,0.115669992087522,0.43327928937745,0.469168362918006,0.0975523477045447,1,0,0.0538849910631788,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,241.697415331254,241.697415331254,0,0,0,0.89375,100,20785.6262110269,0,99.4148053824893,20.7926099487645,0,0,0,238.336,0,3.36141533125378
13,NORMAL,214.111027758567,214.111027758567,71.3510890120117,100,21.2699387465549,65.6430018910507,1761.4937466972,0,0,0,1761.4937466972,19.8534653600074,0,0,38958.213360782,10447.4486686115,-78466.727348503,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.370422117679924,0.519154119171979,0.110423763148097,1,KALMAN_PRIOR_POSTERIOR,206.328412569018,227.386554582104,174.305564927644,227.386554582104,-13.2755268235371,6,205.896554582104,100,489.953425702307,164.717243665683,0.392963420927461,0.495694682393367,0.111341896679172,0.411015211047657,0.48568078374582,0.103304005206524,1,0,0.0194403893602112,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,214.111027758567,214.111027758567,0,0,0,0.89375,100,22547.1199577241,0,71.3510890120117,21.2699387465549,0,0,0,209.2888,0,4.82222775856656
14,NORMAL,193.428270774166,193.428270774166,50.2903857394122,100,21.6478850347542,46.2671548802593,1761.4937466972,0,0,0,1761.4937466972,20.206528887195,0,0,32159.4402004908,10033.7935289235,-72081.6093278999,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.292490935921221,0.581604081219042,0.125904982859737,1,KALMAN_PRIOR_POSTERIOR,206.884313653985,212.277814696969,174.140939430921,212.277814696969,-18.8495439228022,6,190.787814696969,100,328.578773882224,152.630251757575,0.382263335397493,0.505651414584355,0.112085250018153,0.362391747984694,0.524142488653333,0.113465763361973,1,0,0.0214001710599365,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,193.428270774166,193.428270774166,0,0,0,0.89375,100,24308.6137044214,0,50.2903857394122,21.6478850347542,0,0,0,186.9448,0,6.48347077416645
15,NORMAL,179.826633421327,179.826633421327,36.7533248891082,100,21.5833085322193,33.8130588979795,1761.4937466972,0,0,0,1761.4937466972,20.1465377648757,0,0,27645.9700857105,9761.76078186675,-67840.1719601763,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.232121424429362,0.631565783856879,0.136312791713759,1,KALMAN_PRIOR_POSTERIOR,205.987244128664,199.506840000529,173.98853276839,199.506840000529,-19.6802065792014,6,178.016840000529,100,200,142.413472000423,0.359425480049016,0.525284032272958,0.115290487678027,0.31701232011613,0.561744607980363,0.121243071903507,1,0,0.0456757106969537,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,179.826633421327,179.826633421327,0,0,0,0.89375,100,26070.1074511186,0,36.7533248891082,21.5833085322193,0,0,0,171.304,0,8.52263342132742
16,NORMAL,183.373470774166,183.373470774166,40.6382086008946,100,21.2452621732718,37.387151912823,1761.4937466972,0,0,0,1761.4937466972,19.8312759706939,0,0,28775.0126739632,9832.69752892353,-68898.2778013723,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.251033712129798,0.617728292590809,0.131237995279393,1,KALMAN_PRIOR_POSTERIOR,204.352205959456,190.514131172314,173.914020167584,190.514131172314,-7.14066039814728,6,169.024131172314,100,100,135.219304937851,0.332562755542694,0.548505645435574,0.118931599021732,0.282674838602383,0.591631498451862,0.125693662945755,1,0,0.0537254490126424,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,183.373470774166,183.373470774166,0,0,0,0.89375,100,27831.6011978158,0,40.6382086008946,21.2452621732718,0,0,0,176.89,0,6.48347077416645
17,NORMAL,201.478215331254,201.478215331254,139.720811607817,78.6413381811677,21.4760655422688,128.543146679192,1385.26225438027,0,0,0,1385.26225438027,20.047002490694,0,0,95120.252186446,10673.482196956,-101871.807523714,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.582562755542694,0.327893276192669,0.0895439682646364,1,KALMAN_PRIOR_POSTERIOR,203.118162713262,190.980227993991,173.778359949362,190.980227993991,10.4979873372624,6,200,0,0,160,0.432562755542694,0.448505645435574,0.118931599021732,1,0,0,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,201.478215331254,201.478215331254,0,0,59.85,0.5,78.6413381811677,29216.863452196,0,139.720811607817,21.4760655422688,0,0,0,198.1168,0,3.36141533125378
18,NORMAL,233.8672,233.8672,145.206489438437,45.7637937954126,21.7669167661501,133.589970283362,806.126365957594,0,0,0,806.126365957596,20.3187880688154,0,0,98385.1756100923,7498.78628085158,-113748.133067798,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.682562755542694,0.215118906309816,0.102318338147489,1,KALMAN_PRIOR_POSTERIOR,203.027054525373,200.402999253767,173.608013780384,200.402999253767,33.4642007462334,6,178.912999253767,20,280,143.130399403013,0.532562755542694,0.360392768090391,0.107044476366915,0.88821382413006,0.11178617586994,0,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,233.8672,233.8672,0,0,0,0.5,45.7637937954126,30022.9898181536,0,145.206489438437,21.7669167661501,0,0,0,233.8672,0,0
19,NORMAL,284.1412,284.1412,200,41.0200941594597,21.9911058405404,184,722.566393508185,0,0,0,722.566393508187,20.5283532837504,0,0,129744.176641875,8211.80637727865,-142024.353184489,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.760423890693628,0.155963297986776,0.0836128113195955,1,KALMAN_PRIOR_POSTERIOR,204.650220076669,218.825746560281,173.571863942268,218.825746560281,65.3154534397188,6,212,12,216,169.6,0.632562755542694,0.275962477416141,0.0914747670411645,0.943396226415094,0.0566037735849057,0,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,284.1412,284.1412,0,0,0,0.5,41.0200941594597,30745.5562116618,0,200,21.9911058405404,0,0,0,284.1412,0,0
20,NORMAL,337.7668,337.7668,200,60,21.1722833164003,184,1056.89624801832,0,0,0,1056.89624801832,19.7642756221001,0,0,129362.13781105,10454.4728680641,-160572.120461534,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.711307663902783,0.213392299170835,0.0753000369263826,1,KALMAN_PRIOR_POSTERIOR,208.624769072836,248.653106990725,173.958086432294,248.653106990725,89.1136930092754,6,234.838916309208,13.6666329928078,313.666632992807,187.871133047366,0.709242451905564,0.19974413195506,0.0910134161393755,0.851647602293752,0.0581957760987671,0.0901566216074814,1,0,0.15335939272574,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,337.7668,337.7668,0,35.4645166835997,0,0.710570567808873,60,31802.4524596801,0,200,21.1722833164003,0,0,0,337.7668,0,0
21,NORMAL,378.868,372.74514909746,200,100,20.7638763073754,184,1761.4937466972,0,0,0,1761.4937466972,19.3833036153232,6.12285090254011,0,129171.651807662,53620.1310953894,-135677.605443856,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.623511607050003,0.311755803525001,0.0647325894249956,1,KALMAN_PRIOR_POSTERIOR,214.774389593177,283.260596050668,174.98138427772,283.260596050668,95.6074039493316,6,300.763876307376,80.0000000000001,480,240.6111010459,0.693748310008882,0.222929972278895,0.0833217177122228,0.6649734750579,0.26598939002316,0.0690371349189391,1,0,0.0463716806476701,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,1,40,40,46.1228509025401,1,MAIN_CONCLUSION_ELIGIBLE,378.868,372.74514909746,6.12285090254011,30.8512727900845,0,0.89375,100,33563.9462063773,0,200,20.7638763073754,0,0,0,378.868,0,0
22,NORMAL,405.818,351.332560821064,200,100,30.2025608210638,184,1761.4937466972,0,0,0,1761.4937466972,28.1948178786622,54.4854391789361,0,85737.4089393311,13191.8793298615,-122501.492265802,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.605688821742299,0.30284441087115,0.0914667673865514,1,KALMAN_PRIOR_POSTERIOR,222.233190066214,313.571577833905,176.4417328188,313.571577833905,92.2464221660954,6,330.202560821064,100,600,264.162048656851,0.662927489115578,0.250900025786184,0.0861724850982378,0.605688821742299,0.302844410871149,0.0914667673865514,1,0,0.061641641786608,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,54.4854391789361,1,MAIN_CONCLUSION_ELIGIBLE,405.818,351.332560821064,54.4854391789361,0,0,0.89375,100,35325.4399530745,0,200,30.2025608210638,0,0,0,405.818,0,0
23,NORMAL,417.821202285986,350.084918681022,200,100,28.9549186810225,184,1761.4937466972,0,0,0,1761.4937466972,27.0304973373435,67.7362836049635,0,85155.2486686717,13166.9264870606,-121944.284837944,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.607986045023798,0.303993022511899,0.0880209324643027,1,KALMAN_PRIOR_POSTERIOR,230.215138324205,336.790921930602,178.003493383956,336.790921930602,81.0302803553836,6,328.954918681022,100,600,263.163934944818,0.643697983683455,0.269482574640185,0.0868194416763605,0.607986045023798,0.303993022511899,0.0880209324643027,1,0,0.0384590108642457,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,67.7362836049635,1,MAIN_CONCLUSION_ELIGIBLE,417.821202285986,350.084918681022,67.7362836049635,0,0,0.89375,100,37086.9336997717,0,200,28.9549186810225,0,0,0,416.598,1.22320228598591,0
24,NORMAL,418.708896984047,350.323092092604,200,100,28.8330920926041,184,1761.4937466972,0,0,0,1761.4937466972,26.9171495100771,68.3858048914428,0,63018.5747550386,13171.6899552923,-99802.8474560788,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.608211292626465,0.304105646313232,0.0876830610603032,1,KALMAN_PRIOR_POSTERIOR,238.032057655946,350.905124523026,179.352399694065,350.905124523026,67.8037724610206,6,328.833092092604,100,600,263.066473674083,0.631277641813508,0.281600649725751,0.0871217084607404,0.608211292626465,0.304105646313232,0.0876830610603032,1,0,0.0248406837398933,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,68.3858048914428,1,MAIN_CONCLUSION_ELIGIBLE,418.708896984047,350.323092092604,68.3858048914428,0,0,0.89375,100,38848.4274464689,0,200,28.8330920926041,0,0,0,407.974,10.0928515537293,0.642045430317657
25,NORMAL,403.223447699215,352.039065297778,200,100,30.549065297778,184,1761.4937466972,0,0,0,1761.4937466972,28.519016016789,51.1843824014375,0,63819.5080083945,13206.0094193958,-100569.461245331,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.605053896672884,0.302526948336442,0.0924191549906746,1,KALMAN_PRIOR_POSTERIOR,245.25913122907,356.706531843742,180.263772006858,356.706531843742,46.5169158554735,6,330.549065297778,100,599.999999999999,264.439252238222,0.62209933101429,0.288924854239493,0.0889758147462174,0.605053896672884,0.302526948336442,0.0924191549906746,1,0,0.0183566215984375,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,51.1843824014375,1,MAIN_CONCLUSION_ELIGIBLE,403.223447699215,352.039065297778,51.1843824014375,0,0,0.89375,100,40609.9211931661,0,200,30.549065297778,0,0,0,383.18,18.7107751458502,1.33267255336529
26,NORMAL,371.721150402731,349.360058286959,200,100,27.8700582869594,184,1761.4937466972,0,0,0,1761.4937466972,26.0179604966526,22.3610921157713,0,62568.9802483263,13152.4292791794,-99372.5136254794,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.609997756565363,0.304998878282681,0.0850033651519558,1,KALMAN_PRIOR_POSTERIOR,251.334681862537,350.847602343938,180.744884820466,350.847602343938,20.8735480587927,6,327.870058286959,100,600,262.296046629568,0.62209933101429,0.288924854239493,0.0889758147462174,0.609997756565363,0.304998878282681,0.0850033651519558,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,22.3610921157713,1,MAIN_CONCLUSION_ELIGIBLE,371.721150402731,349.360058286959,22.3610921157713,0,0,0.89375,100,42371.4149398633,0,200,27.8700582869594,0,0,0,343.3528,26.205879733197,2.16247066953362
27,NORMAL,336.137483719948,336.137483719948,186.051528272381,100,28.5959554475674,171.16740601059,1761.4937466972,0,0,0,1761.4937466972,26.6955422835334,0,0,59827.9485843084,12887.9777878392,-96895.9334528017,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.591301497386122,0.317815985107337,0.0908825175065414,1,KALMAN_PRIOR_POSTERIOR,255.793439956618,333.351684923989,180.874350932271,333.351684923989,2.78579879595964,6,311.861684923988,100,600,249.489347939191,0.610042301211991,0.300030395627186,0.0899273031608231,0.587650674436295,0.320654972490043,0.0916943530736621,1,0,0.0241140596045965,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,336.137483719948,336.137483719948,0,0,0,0.89375,100,44132.9086865605,0,186.051528272381,28.5959554475674,0,0,0,303.1336,29.6424683886943,3.36141533125378
