strategyId,strategyClass,horizonH,productMixEnabled,targetElectricityShare,targetHydrogenShare,targetComputeShare,planningWindowH,plannedMinimumAllocationFactor,activeRatioHours,maxHourlyShareDeviation,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,realizedElectricityInputShare,realizedHydrogenInputShare,realizedComputeInputShare,eCableReceivedMWh,h2ProducedKg,h2PipeDeliveredKg,h2ShipDeliveredKg,h2DeliveredKg,h2InventoryDeltaKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,auditPass,allHoursOptimal,runStatus,strictPass,relaxedPass,mainConclusionEligible,mainConclusionStatus,informationBoundary,parameterStatus,forecastMode,meanAbsForecastErrorMW,meanForecastSigmaMW,maxBessReserveShortfallMWh,maxH2ReserveShortfallKg,meanPlanShareChangeL1,maxPlanShareChangeL1,planDeadbandHoldHours,planFallbackHours,reserveConstraintRelaxationHours,reliabilityRelaxationHours,normalStateFloorEnforcedHours,maxNormalBessFloorShortfallMWh,maxNormalH2FloorShortfallKg,reserveTargetFallbackHours,surplusRedispatchHours,surplusRedispatchHydrogenMWh,surplusRedispatchCurtailmentReductionMWh,comparisonSet,scenarioId,extremeEventIncluded,stateCarryRule,h2InventoryMinimumPolicy,h2PowerRatedMW,initialBessEnergyMWh,initialH2InventoryKg,principalConclusionEligible,principalConclusionStatus,totalCriticalDemandMWh,criticalServiceRate,bessChargeMWh,bessDischargeMWh,bessThroughputMWh,proxyProjectGHGKgCO2e,proxyAvoidedGHGKgCO2e,proxyNetGHGKgCO2e
model_online_prior_posterior_event_aware,MODEL_CAUSAL_ONLINE_PRIOR_POSTERIOR,8760,0,NaN,NaN,NaN,6,0.8,8319,0.744163814203044,2014114.53319666,1508548.28181682,801813.764284903,346498.437029905,201297.894510227,0.594107710638266,0.256739659922361,0.149152629439372,737668.66314211,6103548.30068531,4403964.48297772,0,4403964.48297772,43991.4584128804,187398.642942757,505566.251379839,2248.45526464468,1404610576.97336,92142293.7147236,-1313741165.43923,1,1,PASS_RELAXED,0,1,0,EXCLUDED_RELAXED_FALLBACK,CAUSAL_KALMAN_PRIOR_POSTERIOR_PREVIOUS_OBSERVATION_AND_EVENT_STATE; 6H_ROLLING_FIRST_HOUR_EXECUTION,[假设值，待企业调研校准],KALMAN_PRIOR_POSTERIOR,41.04668562248,195.155539810934,79,3.26849658449646e-13,0.0631950518517024,0.2,2497,359,316,154,8700,63,3.26849658449646e-13,316,99,2961.93587955623,2961.93587955623,ONLINE_PRIOR_POSTERIOR_ONLY,V5_ANNUAL_2025_MULTISOURCE_EXTREME_PROXY_V2,1,PREVIOUS_HOUR_TERMINAL_STATE; NO_EVENT_RESET_OR_INJECTION,PHYSICAL_NONNEGATIVITY_ONLY; NO_OPERATIONAL_FLOOR,30,80,0,0,EXCLUDED_RELAXED_FALLBACK,186782.64,0.987962182863222,12238.6040789361,10985.4901812398,23224.0942601759,22744344.6985532,506573297.872211,-483828953.173658
