strategyId,strategyClass,horizonH,productMixEnabled,targetElectricityShare,targetHydrogenShare,targetComputeShare,planningWindowH,plannedMinimumAllocationFactor,activeRatioHours,maxHourlyShareDeviation,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,realizedElectricityInputShare,realizedHydrogenInputShare,realizedComputeInputShare,eCableReceivedMWh,h2ProducedKg,h2PipeDeliveredKg,h2ShipDeliveredKg,h2DeliveredKg,h2InventoryDeltaKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,auditPass,allHoursOptimal,runStatus,strictPass,relaxedPass,mainConclusionEligible,mainConclusionStatus,informationBoundary,parameterStatus,forecastMode,meanAbsForecastErrorMW,meanForecastSigmaMW,maxBessReserveShortfallMWh,maxH2ReserveShortfallKg,meanPlanShareChangeL1,maxPlanShareChangeL1,planDeadbandHoldHours,planFallbackHours,reserveConstraintRelaxationHours,reliabilityRelaxationHours,normalStateFloorEnforcedHours,maxNormalBessFloorShortfallMWh,maxNormalH2FloorShortfallKg,reserveTargetFallbackHours,surplusRedispatchHours,surplusRedispatchHydrogenMWh,surplusRedispatchCurtailmentReductionMWh,comparisonSet,scenarioId,extremeEventIncluded,stateCarryRule,h2InventoryMinimumPolicy,h2PowerRatedMW,initialBessEnergyMWh,initialH2InventoryKg,principalConclusionEligible,principalConclusionStatus,totalCriticalDemandMWh,criticalServiceRate
baseline_E_asset_only,ASSET_BASELINE_ELECTRICITY_ONLY,8760,0,NaN,NaN,NaN,1,0,7563,NaN,2014114.53319666,1211294.27864314,1026111.83036139,0,0,1,0,0,944022.883932483,0,0,0,0,0,0,802820.254553519,2544.62986137221,425457650.114386,55635343.3848482,-369847591.149533,1,1,PASS_RELAXED,0,1,0,EXCLUDED_RELAXED_FALLBACK,CAUSAL_CURRENT_OBSERVATION_PLUS_PREVIOUS_TERMINAL_STATE; 1H_ROLLING_FIRST_HOUR_EXECUTION,[假设值，待企业调研校准],CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,188,0,NaN,NaN,0,0,0,0,SELECTED_SUBSET_OF_CANONICAL_FOUR_STRATEGIES,V5_ANNUAL_2025_MULTISOURCE_EXTREME_PROXY_V2,1,PREVIOUS_HOUR_TERMINAL_STATE; NO_EVENT_RESET_OR_INJECTION,PHYSICAL_NONNEGATIVITY_ONLY; NO_OPERATIONAL_FLOOR,30,80,0,0,EXCLUDED_RELAXED_FALLBACK,186782.64,0.986376518388581
