timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2ProducedKg,h2PipeDeliveredKg,h2ShipDeliveredKg,h2DeliveredKg,h2InventoryDeltaKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,runStatus,strictPass,relaxedPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,forecastMode,priorAvailableMW,posteriorAvailableMW,forecastSigmaMW,planningAvailableMW,forecastErrorMW,planningWindowH,plannedFirstHourAllocatedMW,plannedFirstHourHydrogenMW,plannedWindowHydrogenMWh,plannedMinimumAllocatedInputMW,plannedElectricityShare,plannedHydrogenShare,plannedComputeShare,rawPlannedElectricityShare,rawPlannedHydrogenShare,rawPlannedComputeShare,plannedRatioActive,planHeldByDeadband,planShareChangeL1,eventRiskLevel,riskQuantile,bessReserveTargetSOC,h2ReserveTargetKg,bessReserveShortfallMWh,h2ReserveShortfallKg,reserveMode,planStatus,planFallbackUsed,planFallbackMessage,reserveConstraintRelaxationUsed,reliabilityRelaxationUsed,minimumFeasibleENSMWh,reserveTargetEnforced,reserveTargetFallbackUsed,normalStateFloorEnforced,normalBessFloorShortfallMWh,normalH2FloorShortfallKg,surplusRedispatchUsed,surplusRedispatchHydrogenMWh,surplusRedispatchCurtailmentReductionMWh,surplusRedispatchTriggerMW,mainConclusionEligible,mainConclusionStatus,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pComputeBaseUnservedMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW
586,NORMAL,111.328,111.328,90.198,0,0,82.98216,0,0,0,0,0,0,0,0,38704.0600944,2226.56,-36477.5000944,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,111.328,111.328,0,0,0,0.89375,0,0,0,90.198,0,0,0,0,111.328,0,0
587,NORMAL,129.11085859082,129.11085859082,107.62085859082,0,0,99.0111899035544,0,0,0,0,0,0,0,0,45137.1509558925,2582.2171718164,-42554.9337840761,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,129.11085859082,129.11085859082,0,0,0,0.89375,0,0,0,107.62085859082,0,0,0,0,128.968,0,0.142858590820011
588,NORMAL,139.385415331254,139.385415331254,117.895415331254,0,0,108.463782104754,0,0,0,0,0,0,0,0,48930.8543099218,2787.70830662508,-46143.1460032967,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,139.385415331254,139.385415331254,0,0,0,0.89375,0,0,0,117.895415331254,0,0,0,0,136.024,0,3.36141533125378
589,NORMAL,139.082227758567,139.082227758567,117.592227758567,0,0,108.184849537881,0,0,0,0,0,0,0,0,48818.9075135332,2781.64455517133,-46037.2629583619,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,139.082227758567,139.082227758567,0,0,0,0.89375,0,0,0,117.592227758567,0,0,0,0,134.26,0,4.82222775856656
590,NORMAL,137.803470774166,137.803470774166,116.313470774166,0,0,107.008393112233,0,0,0,0,0,0,0,0,48346.7484916637,2756.06941548333,-45590.6790761803,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,137.803470774166,137.803470774166,0,0,0,0.89375,0,0,0,116.313470774166,0,0,0,0,131.32,0,6.48347077416645
591,NORMAL,123.966633421327,123.966633421327,102.476633421327,0,0,94.2785027476212,0,0,0,0,0,0,0,0,43237.7342927303,2479.33266842655,-40758.4016243037,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,123.966633421327,123.966633421327,0,0,0,0.89375,0,0,0,102.476633421327,0,0,0,0,115.444,0,8.52263342132742
592,NORMAL,100.171470774166,100.171470774166,78.6814707741664,0,0,72.3869531122331,0,0,0,0,0,0,0,0,34451.7797620636,2003.42941548333,-32448.3503465803,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,100.171470774166,100.171470774166,0,0,0,0.89375,0,0,0,78.6814707741664,0,0,0,0,93.688,0,6.48347077416645
593,NORMAL,79.9974153312537,79.9974153312537,58.5074153312538,0,0,53.8268221047535,0,0,0,0,0,0,0,0,27002.8567835218,1599.94830662508,-25402.9084768967,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,79.9974153312537,79.9974153312537,0,0,0,0.89375,0,0,0,58.5074153312538,0,0,0,0,76.636,0,3.36141533125378
594,NORMAL,70.756,70.756,49.626,0,0,45.65592,0,0,0,0,0,0,0,0,23723.5469328,1415.12,-22308.4269328,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,70.756,70.756,0,0,0,0.89375,0,0,0,49.626,0,0,0,0,70.756,0,0
595,NORMAL,81.34,81.34,60.21,0,0,55.3932,0,0,0,0,0,0,0,0,27631.506888,1626.8,-26004.706888,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,81.34,81.34,0,0,0,0.89375,0,0,0,60.21,0,0,0,0,81.34,0,0
596,NORMAL,111.328,111.328,90.198,0,0,82.98216,0,0,0,0,0,0,0,0,38704.0600944,2226.56,-36477.5000944,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,111.328,111.328,0,0,0,0.89375,0,0,0,90.198,0,0,0,0,111.328,0,0
597,NORMAL,186.9448,186.9448,165.8148,0,0,152.549616,0,0,0,0,0,0,0,0,66624.26288544,3738.896,-62885.36688544,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,186.9448,186.9448,0,0,0,0.89375,0,0,0,165.8148,0,0,0,0,186.9448,0,0
598,NORMAL,364.5796,221.13,200,0,0,184,0,0,0,0,0,0,143.4496,0,79246.56,4422.6,-74823.96,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,143.4496,1,MAIN_CONCLUSION_ELIGIBLE,364.5796,221.13,143.4496,0,0,0.89375,0,0,0,200,0,0,0,0,364.5796,0,0
599,NORMAL,576.31054904882,221.13,200,0,0,184,0,0,0,0,0,0,355.18054904882,0,79246.56,4422.6,-74823.96,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,355.18054904882,1,MAIN_CONCLUSION_ELIGIBLE,576.31054904882,221.13,355.18054904882,0,0,0.89375,0,0,0,200,0,0,0,0,576.142,0.168549048820404,0
600,NORMAL,656.082242357593,221.49,200,0,0,184,0,0,0,0,0,0,434.592242357593,0,79246.56,4429.8,-74816.76,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,434.592242357593,1,MAIN_CONCLUSION_ELIGIBLE,656.082242357593,221.49,434.592242357593,0,0,0.89375,0,0,0,200,0,0,0,0,650.72,4.72019692727567,0.642045430317657
601,NORMAL,677.128727205329,221.49,200,0,0,184,0,0,0,0,0,0,455.638727205329,0,79246.56,4429.8,-74816.76,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,455.638727205329,1,MAIN_CONCLUSION_ELIGIBLE,677.128727205329,221.49,455.638727205329,0,0,0.89375,0,0,0,200,0,0,0,0,666.4,9.39605465196397,1.33267255336529
602,NORMAL,681.281510503232,221.49,200,0,0,184,0,0,0,0,0,0,459.791510503232,0,79246.56,4429.8,-74816.76,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,459.791510503232,1,MAIN_CONCLUSION_ELIGIBLE,681.281510503232,221.49,459.791510503232,0,0,0.89375,0,0,0,200,0,0,0,0,666.4,12.7190398336987,2.16247066953362
603,NORMAL,691.996510405317,221.49,200,0,0,184,0,0,0,0,0,0,470.506510405317,0,79246.56,4429.8,-74816.76,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,470.506510405317,1,MAIN_CONCLUSION_ELIGIBLE,691.996510405317,221.49,470.506510405317,0,0,0.89375,0,0,0,200,0,0,0,0,666.4,22.2350950740628,3.36141533125378
604,NORMAL,698.183827687301,221.49,200,0,0,184,0,0,0,0,0,0,476.693827687301,0,79246.56,4429.8,-74816.76,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,476.693827687301,1,MAIN_CONCLUSION_ELIGIBLE,698.183827687301,221.49,476.693827687301,0,0,0.89375,0,0,0,200,0,0,0,0,666.4,26.9615999287344,4.82222775856656
605,NORMAL,694.605493292814,221.49,200,0,0,184,0,0,0,0,0,0,473.115493292814,0,79246.56,4429.8,-74816.76,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,473.115493292814,1,MAIN_CONCLUSION_ELIGIBLE,694.605493292814,221.49,473.115493292814,0,0,0.89375,0,0,0,200,0,0,0,0,666.4,21.7220225186478,6.48347077416645
606,NORMAL,702.157064220054,221.49,200,0,0,184,0,0,0,0,0,0,480.667064220054,0,79246.56,4429.8,-74816.76,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,480.667064220054,1,MAIN_CONCLUSION_ELIGIBLE,702.157064220054,221.49,480.667064220054,0,0,0.89375,0,0,0,200,0,0,0,0,666.4,19.3527358843272,16.4043283357266
607,NORMAL,698.80749658059,221.49,200,0,0,184,0,0,0,0,0,0,477.31749658059,0,79246.56,4429.8,-74816.76,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,477.31749658059,1,MAIN_CONCLUSION_ELIGIBLE,698.80749658059,221.49,477.31749658059,0,0,0.89375,0,0,0,200,0,0,0,0,666.4,12.8207810787352,19.5867155018544
608,NORMAL,695.531735348782,221.49,200,0,0,184,0,0,0,0,0,0,474.041735348782,0,79246.56,4429.8,-74816.76,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,474.041735348782,1,MAIN_CONCLUSION_ELIGIBLE,695.531735348782,221.49,474.041735348782,0,0,0.89375,0,0,0,200,0,0,0,0,666.4,6.39710200450786,22.7346333442739
609,NORMAL,692.674466623281,221.49,200,0,0,184,0,0,0,0,0,0,471.184466623281,0,79246.56,4429.8,-74816.76,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,471.184466623281,1,MAIN_CONCLUSION_ELIGIBLE,692.674466623281,221.49,471.184466623281,0,0,0.89375,0,0,0,200,0,0,0,0,666.4,0.290806717284817,25.9836599059962
610,NORMAL,695.5747898688,221.49,200,0,0,184,0,0,0,0,0,0,474.0847898688,0,79246.56,4429.8,-74816.76,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,474.0847898688,1,MAIN_CONCLUSION_ELIGIBLE,695.5747898688,221.49,474.0847898688,0,0,0.89375,0,0,0,200,0,0,0,0,666.4,0,29.1747898688002
611,NORMAL,695.5747898688,221.49,200,0,0,184,0,0,0,0,0,0,474.0847898688,0,79246.56,4429.8,-74816.76,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,474.0847898688,1,MAIN_CONCLUSION_ELIGIBLE,695.5747898688,221.49,474.0847898688,0,0,0.89375,0,0,0,200,0,0,0,0,666.4,0,29.1747898688002
612,NORMAL,666.4,221.13,200,0,0,184,0,0,0,0,0,0,445.27,0,79246.56,4422.6,-74823.96,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,445.27,1,MAIN_CONCLUSION_ELIGIBLE,666.4,221.13,445.27,0,0,0.89375,0,0,0,200,0,0,0,0,666.4,0,0
613,NORMAL,666.4,221.13,200,0,0,184,0,0,0,0,0,0,445.27,0,79246.56,4422.6,-74823.96,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,445.27,1,MAIN_CONCLUSION_ELIGIBLE,666.4,221.13,445.27,0,0,0.89375,0,0,0,200,0,0,0,0,666.4,0,0
614,NORMAL,666.4,221.13,200,0,0,184,0,0,0,0,0,0,445.27,0,79246.56,4422.6,-74823.96,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,445.27,1,MAIN_CONCLUSION_ELIGIBLE,666.4,221.13,445.27,0,0,0.89375,0,0,0,200,0,0,0,0,666.4,0,0
615,NORMAL,666.4,221.13,200,0,0,184,0,0,0,0,0,0,445.27,0,79246.56,4422.6,-74823.96,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,445.27,1,MAIN_CONCLUSION_ELIGIBLE,666.4,221.13,445.27,0,0,0.89375,0,0,0,200,0,0,0,0,666.4,0,0
616,NORMAL,668.562470669534,221.49,200,0,0,184,0,0,0,0,0,0,447.072470669534,0,79246.56,4429.8,-74816.76,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,447.072470669534,1,MAIN_CONCLUSION_ELIGIBLE,668.562470669534,221.49,447.072470669534,0,0,0.89375,0,0,0,200,0,0,0,0,666.4,0,2.16247066953362
617,NORMAL,669.761415331254,221.49,200,0,0,184,0,0,0,0,0,0,448.271415331254,0,79246.56,4429.8,-74816.76,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,448.271415331254,1,MAIN_CONCLUSION_ELIGIBLE,669.761415331254,221.49,448.271415331254,0,0,0.89375,0,0,0,200,0,0,0,0,666.4,0,3.36141533125378
618,NORMAL,671.222227758567,221.49,200,0,0,184,0,0,0,0,0,0,449.732227758567,0,79246.56,4429.8,-74816.76,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,449.732227758567,1,MAIN_CONCLUSION_ELIGIBLE,671.222227758567,221.49,449.732227758567,0,0,0.89375,0,0,0,200,0,0,0,0,666.4,0,4.82222775856656
619,NORMAL,672.883470774166,221.49,200,0,0,184,0,0,0,0,0,0,451.393470774166,0,79246.56,4429.8,-74816.76,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,451.393470774166,1,MAIN_CONCLUSION_ELIGIBLE,672.883470774166,221.49,451.393470774166,0,0,0.89375,0,0,0,200,0,0,0,0,666.4,0,6.48347077416645
620,NORMAL,674.922633421327,221.49,200,0,0,184,0,0,0,0,0,0,453.432633421327,0,79246.56,4429.8,-74816.76,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,453.432633421327,1,MAIN_CONCLUSION_ELIGIBLE,674.922633421327,221.49,453.432633421327,0,0,0.89375,0,0,0,200,0,0,0,0,666.4,0,8.52263342132742
621,NORMAL,674.922633421327,221.49,200,0,0,184,0,0,0,0,0,0,453.432633421327,0,79246.56,4429.8,-74816.76,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,453.432633421327,1,MAIN_CONCLUSION_ELIGIBLE,674.922633421327,221.49,453.432633421327,0,0,0.89375,0,0,0,200,0,0,0,0,666.4,0,8.52263342132742
