timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2ProducedKg,h2PipeDeliveredKg,h2ShipDeliveredKg,h2DeliveredKg,h2InventoryDeltaKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,runStatus,strictPass,relaxedPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,forecastMode,priorAvailableMW,posteriorAvailableMW,forecastSigmaMW,planningAvailableMW,forecastErrorMW,planningWindowH,plannedFirstHourAllocatedMW,plannedFirstHourHydrogenMW,plannedWindowHydrogenMWh,plannedMinimumAllocatedInputMW,plannedElectricityShare,plannedHydrogenShare,plannedComputeShare,rawPlannedElectricityShare,rawPlannedHydrogenShare,rawPlannedComputeShare,plannedRatioActive,planHeldByDeadband,planShareChangeL1,eventRiskLevel,riskQuantile,bessReserveTargetSOC,h2ReserveTargetKg,bessReserveShortfallMWh,h2ReserveShortfallKg,reserveMode,planStatus,planFallbackUsed,planFallbackMessage,reserveConstraintRelaxationUsed,reliabilityRelaxationUsed,minimumFeasibleENSMWh,reserveTargetEnforced,reserveTargetFallbackUsed,normalStateFloorEnforced,normalBessFloorShortfallMWh,normalH2FloorShortfallKg,surplusRedispatchUsed,surplusRedispatchHydrogenMWh,surplusRedispatchCurtailmentReductionMWh,surplusRedispatchTriggerMW,mainConclusionEligible,mainConclusionStatus,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pComputeBaseUnservedMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW,bessChargeMWh,bessDischargeMWh,bessThroughputMWh,proxyProjectGHGKgCO2e,proxyAvoidedGHGKgCO2e,proxyNetGHGKgCO2e
866,NORMAL,175.952502295865,175.952502295865,84.3964654197269,40,30.4260368761379,77.6447481861488,704.59749867888,697.55152369209,0,697.55152369209,0,28.4867740665953,0,0,198778.374781913,7042.03753931169,-191736.337242602,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.545117564748087,0.258360376604431,0.196522058647482,1,KALMAN_PRIOR_POSTERIOR,366.422825221164,217.291731282943,194.250527953673,217.291731282943,-41.3392289870781,6,196.161731282942,40,240,154.822502295865,0.607128081016692,0.225783923027475,0.167087995955833,0.640979734347083,0.203913371575541,0.155106894077376,1,0,0.0364556266634981,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,175.952502295865,175.952502295865,0,0,0,0.89375,40,72000,0,84.3964654197269,30.4260368761379,0,0,0,142.492,33.4605022958649,0,0,0,0,2639.28753443797,60041.2763632929,-57401.988828855
867,NORMAL,171.694811333437,171.694811333437,80.5402496881139,40,30.0245616453227,74.0970297130648,704.59749867888,697.55152369209,0,697.55152369209,0,28.1109629427317,0,0,195475.477830607,6956.88372006313,-188518.594110544,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.534920802376272,0.265666324327383,0.199412873296345,1,KALMAN_PRIOR_POSTERIOR,351.388421518383,215.38199047538,194.678783095437,215.38199047538,-43.6871791419433,6,194.251990475379,40,240,150.564811333437,0.618464164169737,0.218830883526597,0.162704952303666,0.639516890025392,0.20591809588211,0.154565014092498,1,0,0.02267216630609,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,171.694811333437,171.694811333437,0,0,0,0.89375,40,72000,0,80.5402496881139,30.0245616453227,0,0,0,121.912,49.7828113334367,0,0,0,0,2575.42217000155,58079.5115648191,-55504.0893948176
868,NORMAL,160.963141874934,160.963141874934,69.330857057067,40.0000000000005,30.5022848178666,63.7843884925016,704.597498678888,697.551523692099,0,697.551523692099,0,28.5583151936365,0,0,193573.363657671,6742.25033089312,-186831.113326778,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.495811337194126,0.286055218839152,0.218133443966722,1,KALMAN_PRIOR_POSTERIOR,333.521479255147,208.351873859205,194.696068040218,208.351873859205,-47.3887319842714,6,187.221873859205,40,240,139.833141874934,0.618464164169737,0.218830883526597,0.162704952303666,0.623429232041092,0.2136502491695,0.162920518789407,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,160.963141874934,160.963141874934,0,0,0,0.89375,40.0000000000005,72000,0,69.330857057067,30.5022848178666,0,0,0,104.272,56.6911418749341,0,0,0,0,2414.44712812401,53146.8670799901,-50732.4199518661
869,NORMAL,141.813723403817,141.813723403817,55.6087426202085,34.4514138501299,30.6235669334788,51.1600432105918,606.859500618811,600.790905612623,0,600.790905612623,0,28.6719445684674,0,0,186330.72466765,5870.5719711704,-180460.152696479,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.460780800026672,0.28546860238023,0.253750597593098,1,KALMAN_PRIOR_POSTERIOR,311.388682754071,196.162500549567,194.265096113788,196.162500549567,-54.3487771457498,6,175.032500549566,40,240,120.683723403817,0.610780800026671,0.222225219656965,0.166993980316363,0.59651169518955,0.22852898675622,0.17495931805423,1,0,0.0153667282861311,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,141.813723403817,141.813723403817,0,0,0,0.89375,34.4514138501299,72000,0,55.6087426202085,30.6235669334788,0,0,0,91.336,50.4777234038172,0,0,0,0,2127.20585105726,45923.9029456558,-43796.6970945986
870,NORMAL,114.134130125792,114.134130125792,41.1083465199438,21.9316994133844,29.9640841924639,37.8196787983483,386.325513711192,382.46225857408,0,382.46225857408,0,28.0545654340026,0,0,171698.006712103,4214.3101710718,-167483.696541031,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.442005601948461,0.235814252374823,0.322180145676716,1,KALMAN_PRIOR_POSTERIOR,296.230232530721,179.111460955094,193.909588592763,179.111460955094,-64.9773308293015,6,157.981460955094,40.0000000000005,240,93.0041301257921,0.592005601948462,0.233064385770393,0.174930012281145,0.557137376946072,0.253194265695331,0.189668357358597,1,0,0.0375503961564193,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,114.134130125792,114.134130125792,0,0,0,0.89375,21.9316994133844,72000,0,41.1083465199438,29.9640841924639,0,0,0,89.572,24.562130125792,0,0,0,0,1712.01195188688,36761.7447019162,-35049.7327500293
871,NORMAL,113.936664373916,113.936664373916,37.2560254161176,24.8614365628555,30.689202394943,34.2755433828282,437.932650393791,433.553323889853,0,433.553323889853,0,28.7335510562431,0,0,175119.474127996,4468.39653944727,-170651.077588549,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.401436962177779,0.267884173303431,0.33067886451879,1,KALMAN_PRIOR_POSTERIOR,276.781477650889,156.057572234965,193.083500406142,156.057572234965,-42.120907861049,6,134.927572234965,40.0000000000005,240,92.8066643739161,0.551436962177771,0.255251221560603,0.193311816261627,0.47609520260363,0.296455345170991,0.227449452225379,1,0,0.0811372795413821,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,113.936664373916,113.936664373916,0,0,0,0.89375,24.8614365628555,72000,0,37.2560254161176,30.689202394943,0,0,0,101.332,12.604664373916,0,0,0,0,1709.04996560874,35840.0804584342,-34131.0304928254
872,NORMAL,133.03463225433,133.03463225433,43.0342723802834,40,28.8703598740469,39.5915305898607,704.59749867888,697.551523692091,0,697.551523692091,0,27.0306856104784,0,0,176225.654151234,6183.680138481,-170041.974012753,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.384562028517976,0.357447222641243,0.257990748840781,1,KALMAN_PRIOR_POSTERIOR,258.728110635181,149.602954853652,192.239500993507,149.602954853652,-16.5683225993213,6,128.472954853651,40,240,102.778363882921,0.520809898739435,0.274885645556768,0.204304455703797,0.463931066639668,0.311349575835362,0.22471935752497,1,0,0.061254126876672,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,133.03463225433,133.03463225433,0,0,0,0.89375,40,72000,0,43.0342723802834,28.8703598740469,0,0,0,124.852,8.1826322543303,0,0,0,0,1995.51948381495,40286.6233370904,-38291.1038532755
873,NORMAL,160.722770316779,160.722770316779,77.4532914328376,40,22.139478883941,71.2570281182106,704.59749867888,697.551523692091,0,697.551523692091,0,20.7287646905006,0,0,157424.680329373,6737.44289972997,-150687.237429643,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.554851739506798,0.286547791187379,0.158600469305823,1,KALMAN_PRIOR_POSTERIOR,243.891665665949,156.958092009974,191.899589763715,156.958092009974,3.76467830680465,6,135.828092009974,40,240,108.662473607979,0.528406261044561,0.281747131434186,0.189846607521254,0.542513791039794,0.294489890920817,0.162996318039388,1,0,0.0289156963650858,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,160.722770316779,160.722770316779,0,0,0,0.89375,40,72000,0,77.4532914328376,22.139478883941,0,0,0,157.8976,2.82517031677862,0,0,0,0,2410.84155475168,52968.4116412765,-50557.5700865248
874,NORMAL,213.7576,213.7576,131.040006844661,40,21.587593155339,120.556806297088,704.59749867888,697.55152369209,0,697.55152369209,0,20.2120989290279,0,0,174627.32449632,7798.1394933944,-166829.185002926,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.680276382224879,0.20765456248222,0.112069055292902,1,KALMAN_PRIOR_POSTERIOR,240.112072712178,175.416124409394,192.091978107125,175.416124409394,38.3414755906055,6,154.286124409395,40,240,123.428899527516,0.553751845479391,0.273876134965745,0.172372019554864,0.600822216572648,0.259258570095784,0.139919213331568,1,0,0.0506911688696608,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,213.7576,213.7576,0,0,0,0.89375,40,72000,0,131.040006844661,21.587593155339,0,0,0,213.7576,0,0,0,0,0,3206.364,77359.9678499789,-74153.6038499789
875,NORMAL,261.94005859082,261.94005859082,178.502267033195,40,21.9477915576247,164.22208567054,704.59749867888,697.55152369209,0,697.55152369209,0,20.5494016567874,0,0,193838.461358859,8761.7886652108,-185076.672693648,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.742367326002432,0.166354710971683,0.091277963025885,1,KALMAN_PRIOR_POSTERIOR,237.823879785366,213.186780891465,192.630269485788,213.186780891465,48.7532776993552,6,192.056780891464,40,240,153.645424713172,0.597046423930777,0.250914596846072,0.152038979223151,0.677450641054779,0.208271740338108,0.114277618607114,1,0,0.0865891569027712,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,261.94005859082,261.94005859082,0,0,0,0.89375,40,72000,0,178.502267033195,21.9477915576247,0,0,0,261.7972,0,0.142858590820011,0,0,0,3929.1008788623,99361.2589005844,-95432.1580217221
876,NORMAL,296.440215331254,283.34058281348,200,40,21.8505828134797,184,704.59749867888,697.551523692106,0,697.551523692106,0,20.4584413101061,13.099632517774,0,201321.327762439,9189.79914966402,-192131.528612775,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.76379436643249,0.152758873286498,0.083446760281012,1,KALMAN_PRIOR_POSTERIOR,219.039263221182,247.724829135722,191.173567063408,247.724829135722,48.7153861955313,6,226.234829135723,40,240,180.987863308578,0.642393299809931,0.224977090436415,0.132629609753654,0.726608926442647,0.176807435675623,0.0965836378817301,1,0,0.0906937517583088,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,13.099632517774,1,MAIN_CONCLUSION_ELIGIBLE,296.440215331254,283.34058281348,13.099632517774,0,0,0.89375,40,72000,0,200,21.8505828134797,0,0,0,293.0788,0,3.36141533125378,0,0,0,4250.1087422022,109204.735891974,-104954.627149772
877,NORMAL,315.776227758567,282.978065905263,200,40,21.4880659052626,184,704.59749867888,697.551523692097,0,697.551523692097,0,20.1190749260204,32.7981618533038,0,199624.49584201,9182.54881149966,-190441.94703051,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.764853261305088,0.152970652261018,0.082176086433894,1,KALMAN_PRIOR_POSTERIOR,215.617736101505,274.231504463031,191.45014430385,274.231504463031,41.5447232955352,6,252.741504463031,40.0000000000005,240,202.193203570425,0.682406103994499,0.201627672936298,0.115966223069204,0.756715597480124,0.158264469007508,0.0850199335123674,1,0,0.0800256083691351,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,32.7981618533038,1,MAIN_CONCLUSION_ELIGIBLE,315.776227758567,282.978065905263,32.7981618533038,0,0,0.89375,40,72000,0,200,21.4880659052626,0,0,0,310.954,0,4.82222775856656,0,0,0,4244.67098857894,109035.052699931,-104790.381711352
878,NORMAL,328.609470774166,282.741842112292,200,40,21.251842112292,184,704.59749867888,697.551523692104,0,697.551523692104,0,19.8979541019216,45.8676286618744,0,198518.891721516,9177.82433564026,-189341.067385876,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.765544841264834,0.153108968252967,0.0813461904821995,1,KALMAN_PRIOR_POSTERIOR,219.204335387083,292.325971099775,192.97673349117,292.325971099775,36.2834996743917,6,270.835971099775,59.9999999999987,359.999999999994,216.66877687982,0.688562609675525,0.208595693772802,0.102841696551673,0.699996120226003,0.221536303897738,0.0784675758762595,1,0,0.0262490530350608,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,45.8676286618744,1,MAIN_CONCLUSION_ELIGIBLE,328.609470774166,282.741842112292,45.8676286618744,0,0,0.89375,40,72000,0,200,21.251842112292,0,0,0,322.126,0,6.48347077416645,0,0,0,4241.12763168438,108924.492287882,-104683.364656197
879,NORMAL,332.883033421328,283.396963929797,200,40,21.9069639297967,184,704.597498678879,697.551523692097,0,697.551523692097,0,20.5113951142355,49.4860694915308,0,201586.096783086,9190.92677199034,-192395.170011095,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.763629943240491,0.152725988648098,0.0836440681114107,1,KALMAN_PRIOR_POSTERIOR,222.740338932886,305.332371283202,194.550564913446,305.332371283202,27.5506621381253,6,281.906963929797,60.0000000000005,360,225.525571143838,0.695874567500347,0.210079862315698,0.0940455701839551,0.709453917746444,0.212836175323935,0.0777099069296215,1,0,0.0175922527354362,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,49.4860694915308,1,MAIN_CONCLUSION_ELIGIBLE,332.883033421328,283.396963929797,49.4860694915308,0,0,0.89375,40,72000,0,200,21.9069639297967,0,0,0,324.3604,0,8.52263342132742,0,0,0,4250.95445894695,109231.212794039,-104980.258335092
880,NORMAL,339.781470774167,282.264799121836,200,40,20.7747991218356,184,704.59749867888,697.551523692106,0,697.551523692106,0,19.4514062309318,57.5166716523308,0,196286.152366567,9168.28347583114,-187117.868890736,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.766945274901961,0.153389054980392,0.0796656701176463,1,KALMAN_PRIOR_POSTERIOR,225.008626277406,310.016097787288,194.467237379724,310.016097787288,29.7653729868789,6,292.654812119724,80.0000000000007,480.000000000002,234.123849695779,0.681797027805555,0.232227767659897,0.085975204534548,0.655653025515228,0.273359591870552,0.0709873826142205,1,0,0.0442958106883974,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,57.5166716523308,1,MAIN_CONCLUSION_ELIGIBLE,339.781470774167,282.264799121836,57.5166716523308,0,0,0.89375,40,72000,0,200,20.7747991218356,0,0,0,333.298,0,6.48347077416645,0,0,0,4233.97198682754,108701.218352387,-104467.246365559
881,NORMAL,370.175415331254,284.008266885388,200,40.0000000000005,22.518266885387,184,704.597498678888,697.551523692099,0,697.551523692099,0,21.0838683720646,86.1671484458662,0,204448.463072231,9203.15283110219,-195245.310241129,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.761851746062752,0.152370349212552,0.0857779047246958,1,KALMAN_PRIOR_POSTERIOR,234.849937553476,317.101845910734,194.125927501681,317.101845910734,53.0735694205194,6,302.518266885387,79.9999999999999,480,242.01461350831,0.67455905388314,0.243504443302745,0.0819365028141151,0.661117102312941,0.264446840925176,0.0744360567618827,1,0,0.0225533512856955,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,86.1671484458662,1,MAIN_CONCLUSION_ELIGIBLE,370.175415331254,284.008266885388,86.1671484458662,0,0,0.89375,40.0000000000005,72000,0,200,22.518266885387,0,0,0,366.814,0,3.36141533125378,0,0,0,4260.12400328081,109517.449422953,-105257.325419672
882,NORMAL,429.534,284.078279843898,200,40.0000000000005,22.9482798438968,184,704.597498678888,697.551523692099,0,697.551523692099,0,21.4865473509107,145.455720156102,0,206461.857966461,9204.55309027239,-197257.304876189,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.760605850392833,0.152121170078568,0.0872729795285991,1,KALMAN_PRIOR_POSTERIOR,253.022158323728,343.110440645328,194.244300599692,343.110440645328,86.4235593546715,6,322.948279843896,99.9999999999995,599.999999999999,258.358623875117,0.655216358700928,0.266654374985227,0.0781292663138449,0.619294210505392,0.309647105252694,0.0710586842419143,1,0,0.0462998633649646,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,145.455720156102,1,MAIN_CONCLUSION_ELIGIBLE,429.534,284.078279843898,145.455720156102,0,0,0.89375,40.0000000000005,72000,0,200,22.9482798438968,0,0,0,429.534,0,0,0,0,0,4261.17419765847,109718.788912376,-105457.614714718
883,NORMAL,507.15,282.360596805434,200,40,21.2305968054336,184,704.59749867888,697.551523692091,0,697.551523692091,0,19.8783285127095,224.789403194566,0,198420.763775455,9170.19942950308,-189250.564345952,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.765607101334157,0.153121420266831,0.0812714783990112,1,KALMAN_PRIOR_POSTERIOR,278.062590942639,393.031377740479,194.150452348168,393.031377740479,114.118622259521,6,321.230596805434,100,600,256.984477444347,0.643802627517704,0.282281340921448,0.0739160315608477,0.622605698177431,0.311302849088716,0.0660914527338526,1,0,0.0312539318724425,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,224.789403194566,1,MAIN_CONCLUSION_ELIGIBLE,507.15,282.360596805434,224.789403194566,0,0,0.89375,40,72000,0,200,21.2305968054336,0,0,0,507.15,0,0,0,0,0,4235.40895208151,108914.679493276,-104679.270541194
884,NORMAL,570.752,282.530459005051,200,40,21.4004590050508,184,704.59749867888,697.551523692091,0,697.551523692091,0,20.0374251321957,288.221540994949,0,199216.246872886,9173.59667349543,-190042.650199391,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.765109597593077,0.153021919518615,0.0818684828883078,1,KALMAN_PRIOR_POSTERIOR,302.378405599553,457.083784904013,193.824994732883,457.083784904013,113.668215095986,6,321.40045900505,99.9999999999995,599.999999999999,257.12036720404,0.636268534364904,0.292381284838139,0.0713501807969565,0.622276647081134,0.311138323540565,0.0665850293783013,1,0,0.0201998878333819,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,288.221540994949,1,MAIN_CONCLUSION_ELIGIBLE,570.752,282.530459005051,288.221540994949,0,0,0.89375,40,72000,0,200,21.4004590050508,0,0,0,570.752,0,0,0,0,0,4237.95688507577,108994.227803019,-104756.270917943
885,NORMAL,594.664,282.727767310007,200,40,21.5977673100065,184,704.59749867888,697.551523692091,0,697.551523692091,0,20.2222206862351,311.936232689993,0,200140.224643083,9177.54283959453,-190962.681803489,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.764532518975936,0.152906503795187,0.0825609772288768,1,KALMAN_PRIOR_POSTERIOR,325.257050043997,512.014304655254,193.302289631657,512.014304655254,82.6496953447463,6,321.597767310006,99.9999999999995,599.999999999999,257.278213848005,0.636268534364904,0.292381284838139,0.0713501807969565,0.621894864733961,0.310947432366979,0.0671577028990601,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,311.936232689993,1,MAIN_CONCLUSION_ELIGIBLE,594.664,282.727767310007,311.936232689993,0,0,0.89375,40,72000,0,200,21.5977673100065,0,0,0,594.664,0,0,0,0,0,4240.9165096501,109086.625580038,-104845.709070388
886,NORMAL,598.976,292.870550070702,200,40,31.7405500707018,184,704.59749867888,697.551523692091,0,697.551523692091,0,29.7190963516836,306.105449929298,0,247624.602970326,9380.39849480845,-238244.204475517,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.735996154964593,0.147199230992919,0.116804614042488,1,KALMAN_PRIOR_POSTERIOR,347.265835387083,537.910935978722,192.675549136856,537.910935978722,61.065064021278,6,331.740550070702,100,600,265.392440056562,0.624582818665734,0.295551970809064,0.0798652105252016,0.602880775224419,0.30144038761221,0.095678837163371,1,0,0.0233714313983399,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,306.105449929298,1,MAIN_CONCLUSION_ELIGIBLE,598.976,292.870550070702,306.105449929298,0,0,0.89375,40,72000,0,200,31.7405500707018,0,0,0,598.976,0,0,0,0,0,4393.05825106054,113835.063412763,-109442.005161702
887,NORMAL,598.979711963039,291.811705843544,199.450145006692,40,31.2315608368516,183.494133406157,704.59749867888,697.551523692091,0,697.551523692091,0,29.2426013433135,307.168006119495,0,245039.103429702,9359.22161026527,-235679.881819437,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.736843830598496,0.147775040338782,0.115381129062722,1,KALMAN_PRIOR_POSTERIOR,363.87155191074,547.633736965817,192.755961089125,547.633736965817,51.3459749972217,6,331.231560836852,100,600,264.985248669482,0.617311350758507,0.297775040338782,0.0849136089027116,0.603807196073656,0.301903598036829,0.0942892058895159,1,0,0.0145429358144551,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,307.168006119495,1,MAIN_CONCLUSION_ELIGIBLE,598.979711963039,291.811705843544,307.168006119495,0,0,0.89375,40,72000,0,199.450145006692,31.2315608368516,0,0,0,598.192,0.787711963038897,0,0,0,0,4377.17558765316,113343.882611656,-108966.707024003
888,NORMAL,610.406329399049,290.59304797065,200,40,29.1030479706494,184,704.59749867888,697.551523692091,0,697.551523692091,0,27.2497142854996,319.813281428399,0,235277.692639406,9334.8484528074,-225942.844186598,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.743209716531392,0.148641943306278,0.108148340162329,1,KALMAN_PRIOR_POSTERIOR,367.812107296849,551.868802163354,193.183333673493,551.868802163354,58.5375272356947,6,329.103047970649,99.9999999999995,599.999999999999,263.282438376519,0.617311350758507,0.297775040338782,0.0849136089027116,0.607712390490644,0.30385619524532,0.088431414264036,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,319.813281428399,1,MAIN_CONCLUSION_ELIGIBLE,610.406329399049,290.59304797065,319.813281428399,0,0,0.89375,40,72000,0,200,29.1030479706494,0,0,0,600.936,8.82828396873104,0.642045430317657,0,0,0,4358.89571955975,112600.372379671,-108241.476660111
889,NORMAL,625.430560837768,291.194002166947,200,40,29.7040021669469,184,704.59749867888,697.551523692091,0,697.551523692091,0,27.8128009970375,334.236558670821,0,238093.126197095,9346.86753673335,-228746.258660362,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.741553697361153,0.148310739472231,0.110135563166616,1,KALMAN_PRIOR_POSTERIOR,368.818810118146,560.497897209701,193.721775457119,560.497897209701,64.9326636280672,6,329.704002166946,99.9999999999995,599.999999999999,263.763201733557,0.617311350758507,0.297775040338782,0.0849136089027116,0.606604708118555,0.303302354059276,0.0900929378221688,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,334.236558670821,1,MAIN_CONCLUSION_ELIGIBLE,625.430560837768,291.194002166947,334.236558670821,0,0,0.89375,40,72000,0,200,29.7040021669469,0,0,0,604.856,19.2418882844029,1.33267255336529,0,0,0,4367.91003250421,112881.91573544,-108514.005702935
890,NORMAL,627.313631952882,291.19742428227,200,40,29.7074242822696,184,704.59749867888,697.551523692091,0,697.551523692091,0,27.8164076340982,336.116207670612,0,238111.159382399,9346.9359790398,-228764.223403359,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.741544288342187,0.148308857668437,0.110146853989375,1,KALMAN_PRIOR_POSTERIOR,361.274978655616,569.560661740286,194.225618244191,569.560661740286,57.7529702125962,6,329.707424282269,99.9999999999995,599.999999999999,263.765939425815,0.617311350758507,0.297775040338782,0.0849136089027116,0.606598412017486,0.303299206008741,0.0901023819737723,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,336.116207670612,1,MAIN_CONCLUSION_ELIGIBLE,627.313631952882,291.19742428227,336.116207670612,0,0,0.89375,40,72000,0,200,29.7074242822696,0,0,0,602.504,22.6471612833485,2.16247066953362,0,0,0,4367.96136423405,112883.71905397,-108515.757689736
891,NORMAL,627.887263828339,291.076656893187,200,40,29.5866568931869,184,704.59749867888,697.551523692091,0,697.551523692091,0,27.7037284322701,336.810606935152,0,237547.763373258,9344.52063125814,-228203.242742,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.741876479737059,0.148375295947412,0.109748224315529,1,KALMAN_PRIOR_POSTERIOR,346.53183745933,569.543108621828,194.627588176984,569.543108621828,58.344155206511,6,329.586656893186,99.9999999999995,599.999999999999,263.669325514549,0.617311350758507,0.297775040338782,0.0849136089027116,0.606820682260862,0.303410341130429,0.0897689766087086,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,336.810606935152,1,MAIN_CONCLUSION_ELIGIBLE,627.887263828339,291.076656893187,336.810606935152,0,0,0.89375,40,72000,0,200,29.5866568931869,0,0,0,599.76,24.7658484970855,3.36141533125378,0,0,0,4366.14985339781,112827.379453056,-108461.229599658
