timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2ProducedKg,h2PipeDeliveredKg,h2ShipDeliveredKg,h2DeliveredKg,h2InventoryDeltaKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,bessChargeMWh,bessDischargeMWh,bessThroughputMWh,projectGHGKgCO2e,avoidedBaselineGHGKgCO2e,netGHGKgCO2e,proxyProjectGHGKgCO2e,proxyAvoidedGHGKgCO2e,proxyNetGHGKgCO2e,exitflag,auditPass,runStatus,strictPass,relaxedPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,forecastMode,priorAvailableMW,posteriorAvailableMW,forecastSigmaMW,planningAvailableMW,forecastErrorMW,planningWindowH,plannedFirstHourAllocatedMW,plannedFirstHourHydrogenMW,plannedWindowHydrogenMWh,plannedMinimumAllocatedInputMW,plannedElectricityShare,plannedHydrogenShare,plannedComputeShare,rawPlannedElectricityShare,rawPlannedHydrogenShare,rawPlannedComputeShare,plannedRatioActive,planHeldByDeadband,planShareChangeL1,eventRiskLevel,riskQuantile,bessReserveTargetSOC,h2ReserveTargetKg,bessReserveShortfallMWh,h2ReserveShortfallKg,reserveMode,planStatus,planFallbackUsed,planFallbackMessage,reserveConstraintRelaxationUsed,reliabilityRelaxationUsed,minimumFeasibleENSMWh,reserveTargetEnforced,reserveTargetFallbackUsed,normalStateFloorEnforced,normalBessFloorShortfallMWh,normalH2FloorShortfallKg,surplusRedispatchUsed,surplusRedispatchHydrogenMWh,surplusRedispatchCurtailmentReductionMWh,surplusRedispatchTriggerMW,mainConclusionEligible,mainConclusionStatus,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pComputeBaseUnservedMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW
1403,NORMAL,28.05325859082,28.05325859082,13.6224277520587,0,10.3819637161662,12.532633531894,0,0,0,0,-1800.1800180018,21.4523304663457,0,0,117691.499473419,1461.0651718164,-65177.3289910713,0,0,0,420.7988788623,25992.4819991199,-25571.6831202576,420.7988788623,16992.4819991199,-16571.6831202576,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.567497316900993,0,0.432502683099007,1,KALMAN_PRIOR_POSTERIOR,250.679320781534,80.4571554618019,192.749798301075,80.4571554618019,-52.4038968709819,6,46.7682883392068,0,0,0,0.717467544729923,2.97721710705384e-05,0.282502683099007,0.731466179999863,0,0.268533820000137,1,0,0.0150754533676279,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,28.05325859082,28.05325859082,0,0,0,0.5,0,32910.5706866977,30,13.6224277520587,22.9408308387613,0,0,0,27.9104,0,0.142858590820011
1404,NORMAL,31.7422153312538,31.7422153312538,15.7450064124067,0,11.9996294536931,14.4854058994142,0,0,0,0,-1800.1800180018,22.9170124807776,0,0,125798.635207559,1534.84430662508,-73210.6855904028,0,0,0,476.133229968807,27701.2091900959,-27225.0759601271,476.133229968807,18701.2091900959,-18225.0759601271,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.567497316900993,0,0.432502683099007,1,KALMAN_PRIOR_POSTERIOR,233.650086975972,75.9395227492267,191.513007039539,75.9395227492267,-44.1973074179729,6,41.9419432840727,0,0,0,0.717467544729923,2.97721710705384e-05,0.282502683099007,0.701788270027449,0,0.298211729972551,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,31.7422153312538,31.7422153312538,0,0,0,0.5,0,31110.3906686959,30,15.7450064124067,24.5072089188471,0,0,0,28.3808,0,3.36141533125378
1405,NORMAL,33.6734277585665,33.6734277585665,16.1764040264912,0,12.9424947562241,14.8822917043719,0,0,0,0,-1800.1800180018,24.3194424698538,0,0,132970.071301901,1573.46855517133,-80343.4974361991,0,0,0,505.101416378498,28600.8670871128,-28095.7656707344,505.101416378498,19600.8670871128,-19095.7656707344,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.555529388223067,0,0.444470611776933,1,KALMAN_PRIOR_POSTERIOR,229.288548362042,75.8070153230632,192.036819418052,75.8070153230632,-42.1335875644967,6,41.2524863472119,0,0,0,0.705510036311871,1.93519111958973e-05,0.294470611776933,0.683303234964061,0,0.316696765035939,1,0,0.0239358573558525,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,33.6734277585665,33.6734277585665,0,0,0,0.5,0,29310.2106506941,30,16.1764040264912,26.0070237320753,0,0,0,28.8512,0,4.82222775856656
1406,NORMAL,36.2754707741665,36.2754707741665,15.8000593900417,0,12.6413871382513,14.5360546388383,0,0,0,0,-1577.99957350002,23.6421244966928,0,0,129444.522652215,1514.43030225466,-83178.0244455002,0,0,0,544.132061612497,28089.0895677656,-27544.9575061531,544.132061612497,19089.0895677656,-18544.9575061531,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.555529388223067,0,0.444470611776933,1,KALMAN_PRIOR_POSTERIOR,229.882280214669,74.8502353121758,193.380498974914,74.8502353121758,-38.5747645380094,6,40.7188481739245,0,0,2.14408363591517,0.705510036311871,1.93519111958973e-05,0.294470611776933,0.689544579349213,0,0.310455420650787,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,36.2754707741665,36.2754707741665,0,0,0,0.5,0,27732.2110771941,26.2973628923778,15.8000593900417,25.2827742765026,0,0,0,29.792,0,6.48347077416645
1407,NORMAL,42.2346334213274,42.2346334213274,15.3695202801788,0,12.2969193466071,14.1399586577645,0,0,0,0,-1153.23885700963,22.9978324225954,0,0,126064.093120684,1421.25443498851,-91936.9847009024,0,0,0,633.519501319911,27568.8955401799,-26935.37603886,633.519501319911,18568.8955401799,-17935.37603886,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.555529388223067,0,0.444470611776933,1,KALMAN_PRIOR_POSTERIOR,230.408482227905,74.6754486398369,194.56374521706,74.6754486398369,-32.4408152185095,6,40.8885292932298,0,0,8.44771407472032,0.705510036311871,1.93519111958973e-05,0.294470611776933,0.69925747980759,0,0.30074252019241,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,42.2346334213274,42.2346334213274,0,0,0,0.5,0,26578.9722201844,19.2187255520655,15.3695202801788,24.5938386932142,0,0,0,33.712,0,8.52263342132742
1408,NORMAL,35.9618707741665,35.9618707741665,10.4249182438986,0,12.4603631746378,9.59092478438675,0,0,0,0,-1252.5516843089,23.3034431148692,0,0,125766.437327312,1345.45063005356,-88898.6209302578,0,0,0,539.428061612497,25447.183949628,-24907.7558880155,539.428061612497,16447.183949628,-15907.7558880155,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.455529388223067,0,0.544470611776933,1,KALMAN_PRIOR_POSTERIOR,232.234136239091,78.2503375770721,194.547204888805,78.2503375770721,-42.2884668029056,6,12.4603631746378,0,2.06528056878597e-13,2.01150759952864,0.605510036311871,1.93519111961193e-05,0.394470611776933,0,0,1,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,35.9618707741665,35.9618707741665,0,0,0,0.5,0,25326.4205358755,20.8737738190078,10.4249182438986,24.9207263492756,0,0,0,29.4784,0,6.48347077416645
1409,NORMAL,26.7246153312538,26.7246153312538,7.35644367450988,0,13.3350769653937,6.76792818054909,0,0,0,0,-1727.69170561317,24.9392696862447,0,0,132812.588727205,1398.25177484638,-82417.0001811694,0,0,0,400.869229968807,24853.5989333969,-24452.7297034281,400.869229968807,15853.5989333969,-15452.7297034281,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.355529388223067,0,0.644470611776933,1,KALMAN_PRIOR_POSTERIOR,243.216415331254,76.4055004820069,194.348183744343,76.4055004820069,-49.6808851507531,6,13.3350769653937,0,0,0,0.505510036311871,1.93519111963414e-05,0.494470611776933,0,0,1,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,26.7246153312538,26.7246153312538,0,0,0,0.5,0,23598.7288302624,28.7919822740434,7.35644367450988,26.6701539307873,0,0,0,23.3632,0,3.36141533125378
1410,NORMAL,19.1296,19.1296,6.65564697791303,0,9.20518707635195,6.12319521967998,0,0,0,0,-1800.1800180018,19.9586828839658,0,0,107650.897589295,1282.592,-55315.2002787641,0,0,0,286.944,22040.9390518229,-21753.9950518229,286.944,13040.9390518229,-12753.9950518229,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.419627804889827,0,0.580372195110173,1,KALMAN_PRIOR_POSTERIOR,261.5281828448,72.6185102999954,194.809640267787,72.6185102999954,-53.4889102999955,6,38.9897443542604,0,0,0,0.569615226147549,1.25787422776497e-05,0.430372195110173,0.688667721556666,0,0.311332278443334,1,0,0.128210379671356,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,19.1296,19.1296,0,0,0,0.5,0,21798.5488122606,30,6.65564697791303,21.343953022087,0,0,0,19.1296,0,0
1411,NORMAL,17.8752,17.8752,4.51446585881822,0,9.60966786720201,4.15330859011277,0,0,0,0,-1800.1800180018,20.7878530777344,0,0,111006.154258228,1257.504,-58695.544947697,0,0,0,268.128,21470.5808339236,-21202.4528339236,268.128,12470.5808339236,-12202.4528339236,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.319627804889827,0,0.680372195110173,1,KALMAN_PRIOR_POSTERIOR,283.958004352601,71.2467104123247,194.983827392882,71.2467104123247,-53.3715104123247,6,12.6210662739798,0,0,0,0.469615226147549,1.25787422776968e-05,0.530372195110173,0,0,1,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,17.8752,17.8752,0,0,0,0.5,0,19998.3687942588,30,4.51446585881822,22.2307341411818,0,0,0,17.8752,0,0
1412,NORMAL,17.0912,17.0912,3.05118955526297,0,10.8413572322149,2.80709439084193,0,0,0,0,-1800.1800180018,21.4229825070449,0,0,113641.511798045,1241.824,-61346.5824875139,0,0,0,256.368,21115.0384489434,-20858.6704489434,256.368,12115.0384489434,-11858.6704489434,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.219627804889826,0,0.780372195110174,1,KALMAN_PRIOR_POSTERIOR,306.628489124457,75.1080226253123,194.793734358686,75.1080226253123,-58.0168226253123,6,12.0686532125222,0,0,0,0.369615226147549,1.25787422779189e-05,0.630372195110173,0,0,1,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,17.0912,17.0912,0,0,0,0.5,0,18198.188776257,30,3.05118955526297,22.910010444737,0,0,0,17.0912,0,0
1413,NORMAL,18.032,18.032,1.69388838109539,0,12.4657660792987,1.55837731060776,0,0,0,0,-1800.1800180018,23.5718555695532,0,0,123884.716997605,1260.64,-71570.9716870744,0,0,0,270.48,21565.1164400805,-21294.6364400805,270.48,12565.1164400805,-12294.6364400805,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.119627804889827,0,0.880372195110173,1,KALMAN_PRIOR_POSTERIOR,328.864013262388,79.7402403677962,194.499426402568,79.7402403677962,-61.7082403677962,6,12.7423455396059,0,0,0,0.269615226147549,1.25787422781409e-05,0.730372195110173,0,0,1,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,18.032,18.032,0,0,0,0.5,0,16398.0087582552,30,1.69388838109539,25.2081116189046,0,0,0,18.032,0,0
1414,NORMAL,21.3248,21.3248,0.353597587499223,0,13.6457912416448,0.325309780499285,0,0,0,0,-1800.1800180018,27.9041365791846,0,0,145051.242723229,1326.496,-92671.6414126976,0,0,0,319.872,23114.723179842,-22794.851179842,319.872,14114.723179842,-13794.851179842,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.0252580731783877,0,0.974741926821612,1,KALMAN_PRIOR_POSTERIOR,348.082783662945,85.3341713026902,193.999183068238,85.3341713026902,-64.0093713026902,6,16.195411170856,0,0,0,0.175249896995907,8.17618248084711e-06,0.824741926821612,0,0,1,1,0,0.188739463422879,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,21.3248,21.3248,0,0,0,0.5,0,14597.8287402534,30,0.353597587499223,29.8412024125008,0,0,0,21.3248,0,0
1415,NORMAL,30.538930361766,30.538930361766,2.44319650562201,0,17.0621051777474,2.24774078517224,0,0,0,0,-1629.67155711676,31.9090366754962,0,0,165847.291664202,1425.53290221584,-118204.273402155,0,0,0,458.08395542649,26078.3887303342,-25620.3047749077,458.08395542649,17078.3887303342,-16620.3047749077,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.125258073178388,0,0.874741926821612,1,KALMAN_PRIOR_POSTERIOR,361.088038164954,90.9938425560256,193.858999077732,90.9938425560256,-60.4549121942596,6,52.8017373782782,0,0,0,0.275249896995907,8.17618248086238e-06,0.724741926821612,0.676864701335255,0,0.323135298664745,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,30.538930361766,30.538930361766,0,0,0,0.5,0,12968.1571831366,27.1584764993507,2.44319650562201,34.1242103554947,0,0,0,24.6176,5.92133036176599,0
1416,NORMAL,39.9569267096407,39.9569267096407,4.96086178239466,0,17.0621525868441,4.56399283980309,0,0,0,0,-1237.21813660019,31.9090380703606,0,0,166776.90323813,1417.68574158608,-130271.711142562,0,0,0,599.35390064461,27236.5154550819,-26637.1615544372,599.35390064461,18236.5154550819,-17637.1615544372,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.225258073178388,0,0.774741926821612,1,KALMAN_PRIOR_POSTERIOR,365.547008536008,99.4461903932048,194.006057475438,99.4461903932048,-59.4892636835641,6,61.2540378063607,0,-1.03264028439298e-13,1.40477412279662,0.375249896995907,8.17618248086238e-06,0.624741926821612,0.721452606262761,0,0.278547393737239,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,39.9569267096407,39.9569267096407,0,0,0,0.5,0,11730.9390465364,20.6182402464421,4.96086178239466,34.1243051736881,0,0,0,27.44,11.874881279323,0.642045430317657
1417,NORMAL,52.5772931596368,52.5772931596368,8.21606917086977,0,17.0440852984204,7.55878363720019,0,0,0,0,-673.084104894921,31.875181042236,0,0,167809.547436134,1388.05426143495,-147332.827959879,0,0,0,788.659397394552,28716.9823397181,-27928.3229423235,788.659397394552,19716.9823397181,-18928.3229423235,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.325258073178388,0,0.674741926821612,1,KALMAN_PRIOR_POSTERIOR,367.509626717278,108.608109340926,194.526442729219,108.608109340926,-56.0308161812891,6,70.0740240425054,0,-1.03264028439298e-13,14.0432078612163,0.475249896995907,8.17618248086238e-06,0.524741926821612,0.75677027926808,0,0.24322972073192,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,52.5772931596368,52.5772931596368,0,0,0,0.5,0,11057.8549416415,11.2169466080738,8.21606917086977,34.0881705968408,0,0,0,30.576,20.6686206062715,1.33267255336529
1418,NORMAL,62.1853977997815,62.1853977997815,12.6245352034822,0,17.062226788186,11.6145723872036,0,0,0,0,-363.251783982763,31.9090402534878,0,0,169606.593749319,1425.31568539781,-157879.45747017,0,0,0,932.780966996722,30761.8063203457,-29829.025353349,932.780966996722,21761.8063203457,-20829.025353349,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.425258073178388,0,0.574741926821612,1,KALMAN_PRIOR_POSTERIOR,360.913070573535,117.340904724112,195.061728158321,117.340904724112,-55.1555069243306,6,78.7886779359261,0,0,23.6331710115955,0.575249896995907,8.17618248089014e-06,0.424741926821612,0.78344316423152,0,0.21655683576848,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,62.1853977997815,62.1853977997815,0,0,0,0.5,0,10694.6031576588,6.05359098007274,12.6245352034822,34.124453576372,0,0,0,33.712,26.3109271302479,2.16247066953362
1419,NORMAL,73.2663545224877,73.2663545224877,17.6518267447738,0,17.062263888857,16.2396806051919,0,0,0,0,0,31.9090413450444,0,0,171462.84013931,1465.32709044975,-169997.51304886,0,0,0,1098.99531783732,33074.3609751181,-31975.3656572808,1098.99531783732,24074.3609751181,-22975.3656572808,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.50849169379286,0,0.49150830620714,1,KALMAN_PRIOR_POSTERIOR,349.75946385806,122.971601426552,195.331792764262,122.971601426552,-49.7052469040642,6,84.4193375376949,0,0,34.7140906336307,0.653172807088614,5.31451861260635e-06,0.346821878392774,0.79788678297507,0,0.202113217024931,1,0,0.155845820185414,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,73.2663545224877,73.2663545224877,0,0,0,0.5,0,10694.6031576588,0,17.6518267447738,34.124527777714,0,0,0,34.888,35.016939191234,3.36141533125378
1420,NORMAL,70.3437143946934,70.3437143946934,21.5882784471224,0,17.062300989528,19.8612161713526,0,0,0,0,-411.591121001195,31.9090424365963,0,0,172916.312681192,1612.64926883842,-159630.93922076,0,0,0,1055.1557159204,34885.1293039745,-33829.9735880541,1055.1557159204,25885.1293039745,-24829.9735880541,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.558549930215311,0,0.441450069784689,1,KALMAN_PRIOR_POSTERIOR,336.629873076793,129.012477632391,195.338139308686,129.012477632391,-58.6687632376972,6,90.4601766428626,0,0,31.7914134051654,0.708546475778213,3.45443709822188e-06,0.291450069784689,0.811383289058897,0,0.188616710941103,1,0,0.110747337379198,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,70.3437143946934,70.3437143946934,0,0,0,0.5,0,10283.0120366576,6.85916603148491,21.5882784471224,34.1246019790559,0,0,0,29.792,35.7294866361268,4.82222775856656
1421,NORMAL,68.8232686573126,68.8232686573126,24.5654312979493,0,16.9003758581847,22.6001967941134,0,0,0,0,-662.041065526917,31.6061506957581,0,0,172501.11646014,1707.45280385643,-152018.17903794,0,0,0,1032.34902985969,36103.1737449357,-35070.8247150761,1032.34902985969,27103.1737449357,-26070.8247150761,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.592426217713584,0,0.407573782286416,1,KALMAN_PRIOR_POSTERIOR,317.801652807122,125.210046499968,194.825402275301,125.210046499968,-56.3867778426558,6,86.8196706417837,0,0,30.4328927991279,0.74242397232947,2.24538411387198e-06,0.257573782286416,0.805339323067519,0,0.194660676932481,1,0,0.0677549931025141,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,68.8232686573126,68.8232686573126,0,0,0,0.5,0,9620.97097113064,11.0329143570061,24.5654312979493,33.8007517163694,0,0,0,26.1856,36.1541978831461,6.48347077416645
1422,NORMAL,66.3548378887998,66.3548378887998,26.8408132563487,0,17.0623751908699,24.6935481958408,0,0,0,0,-966.140158973223,31.9090446196862,0,0,174855.73173135,1810.11853025466,-145645.878292614,0,0,0,995.322568331997,37301.2964077635,-36305.9738394315,995.322568331997,28301.2964077635,-27305.9738394315,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.611363643636437,0,0.388636356363563,1,KALMAN_PRIOR_POSTERIOR,302.966116056383,122.410630727084,194.572474618847,122.410630727084,-56.0557928382846,6,83.8582555362145,0,0,27.8024626979299,0.761362184136763,1.4594996740723e-06,0.238636356363563,0.796533148921736,0,0.203466851078264,1,0,0.0378764236145865,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,66.3548378887998,66.3548378887998,0,0,0,0.5,0,8654.83081215742,16.1007257492888,26.8408132563487,34.1247503817399,0,0,0,23.52,26.4305095530732,16.4043283357266
1423,NORMAL,73.1940304426526,73.1940304426526,26.8080229486569,0,16.1526416311024,24.6633811127643,0,0,0,0,-444.601006193163,30.2076500882233,0,0,166336.651816913,1686.15888189932,-152041.608399376,0,0,0,1097.91045663979,36435.5156004938,-35337.605143854,1097.91045663979,27435.5156004938,-26337.605143854,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.624013227236884,0,0.375986772763116,1,KALMAN_PRIOR_POSTERIOR,283.084899390876,117.410865262833,193.732070633601,117.410865262833,-44.2168348201808,6,79.7682236317311,0,0,35.5513888115502,0.774012278562096,9.48674788202504e-07,0.225986772763116,0.797505311066285,0,0.202494688933715,1,0,0.0253001888506652,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,73.1940304426526,73.1940304426526,0,0,0,0.5,0,8210.22980596425,7.40927576820906,26.8080229486569,32.3052832622048,0,0,0,25.2448,28.3625149407982,19.5867155018544
1424,NORMAL,70.974644965274,70.974644965274,26.5584821389886,0,11.4630814131427,24.4338035678695,0,0,0,0,0,21.4374849066363,0,0,122393.68725711,1419.49289930548,-120974.194357805,0,0,0,1064.61967447911,31935.6442372529,-30871.0245627738,1064.61967447911,22935.6442372529,-21871.0245627738,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.698511046305981,0,0.301488953694018,1,KALMAN_PRIOR_POSTERIOR,264.119865739079,116.541131367407,192.782410456559,116.541131367407,-45.5664864021328,6,83.5880499542641,0,0,38.0215635521313,0.80510975049538,6.16638612373261e-07,0.194889632866008,0.86286219837148,0,0.13713780162852,1,0,0.062194943866569,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,70.974644965274,70.974644965274,0,0,0,0.5,0,8210.22980596425,0,26.5584821389886,22.9261628262854,0,0,0,30.576,17.6640116210001,22.7346333442739
1425,NORMAL,74.7574548878341,74.7574548878341,28.2094027285042,0,12.5290260796649,25.9526505102239,0,0,0,0,0,23.4308928778666,0,0,132970.301145106,1495.14909775668,-131475.15204735,0,0,0,1121.36182331751,33691.7716940453,-32570.4098707277,1121.36182331751,24691.7716940453,-23570.4098707277,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.692451907297109,0,0.307548092702891,1,KALMAN_PRIOR_POSTERIOR,250.860911086743,112.127982770968,192.341567690196,112.127982770968,-37.3705278831341,6,78.1089566913032,0,0,40.7384288081691,0.817179772070281,4.00815098098131e-07,0.182819827114621,0.839595526423669,0,0.160404473576331,1,0,0.0241400431498019,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,74.7574548878341,74.7574548878341,0,0,0,0.5,0,8210.22980596425,0,28.2094027285042,25.0580521593299,0,0,0,41.356,7.41779498183786,25.9836599059962
1426,NORMAL,56.5195033340085,56.5195033340085,26.2977590642844,0,12.5641990459558,24.1939383391417,0,0,0,0,-983.897619093162,23.4966205688549,0,0,132593.098057305,1622.2896813458,-103067.471898478,0,0,0,847.792550010128,32845.2794539983,-31997.4869039881,847.792550010128,23845.2794539983,-22997.4869039881,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.676696706575752,0,0.323303293424248,1,KALMAN_PRIOR_POSTERIOR,247.82445101754,114.785554017892,192.417736996912,114.785554017892,-58.2660506838831,6,80.7313549719358,0,0,22.4653042880527,0.826696446045939,2.60529813819296e-07,0.173303293424248,0.844370269143588,0,0.155629730856412,1,0,0.0190333479513148,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,56.5195033340085,56.5195033340085,0,0,0,0.5,0,7226.33218687109,16.3966538221875,26.2977590642844,25.1283980919116,0,0,0,27.2832,0.0615134652082918,29.1747898688002
1427,NORMAL,41.0915898688002,41.0915898688002,25.1679954084714,0,12.0244353568969,23.1545557757936,0,0,0,0,-1800.1800180018,22.8468869115194,0,0,128927.283972654,1721.831797376,-76152.346864747,0,0,0,616.373848032003,32000.7213436565,-31384.3474956245,616.373848032003,23000.7213436565,-22384.3474956245,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.676696706575752,0,0.323303293424248,1,KALMAN_PRIOR_POSTERIOR,246.905997693556,103.367831384997,192.843049883251,103.367831384997,-62.2762415161965,6,69.4686722815648,0,0,7.19243076536821,0.826696446045939,2.60529813819296e-07,0.173303293424248,0.821370429347833,0,0.178629570652167,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,41.0915898688002,41.0915898688002,0,0,0,0.5,0,5426.15216886929,30,25.1679954084714,24.4335944603289,0,0,0,11.9168,0,29.1747898688002
